Date,Decibel
2024-07-10 03:09:13,56.269435881669494
2024-07-10 03:09:14,56.10063032347017
2024-07-10 03:09:14,56.1078102307486
2024-07-10 03:09:14,56.10533368441476
2024-07-10 03:09:14,55.3992626243418
2024-07-10 03:09:14,55.10260743139668
2024-07-10 03:09:14,55.975086156001204
2024-07-10 03:09:14,56.8653098762493
2024-07-10 03:09:15,56.12834644607302
2024-07-10 03:09:15,54.47673273096456
2024-07-10 03:09:15,54.64222134398649
2024-07-10 03:09:15,54.87058313232369
2024-07-10 03:09:15,56.18893109812688
2024-07-10 03:09:15,54.72187230579642
2024-07-10 03:09:15,55.18041451791507
2024-07-10 03:09:16,54.17968246708746
2024-07-10 03:09:16,54.96696819806569
2024-07-10 03:09:16,55.8283167035696
2024-07-10 03:09:16,54.96878989642126
2024-07-10 03:09:16,53.920557834162054
2024-07-10 03:09:16,54.726807818644964
2024-07-10 03:09:16,54.28678812809061
2024-07-10 03:09:17,54.17372812932969
2024-07-10 03:09:17,55.05661318008504
2024-07-10 03:09:17,55.14401519284331
2024-07-10 03:09:17,54.296728614245914
2024-07-10 03:09:17,55.22253897111552
2024-07-10 03:09:17,55.512626764806036
2024-07-10 03:09:17,54.71494864564959
2024-07-10 03:09:18,55.507697676328874
2024-07-10 03:09:18,56.56295685737538
2024-07-10 03:09:18,55.452718851230266
2024-07-10 03:09:18,55.43879627056504
2024-07-10 03:09:18,55.00115332959677
2024-07-10 03:09:18,55.53045906853828
2024-07-10 03:09:18,55.64713564470028
2024-07-10 03:09:19,55.314300963600445
2024-07-10 03:09:19,55.02937391605739
2024-07-10 03:09:19,55.42328015530053
2024-07-10 03:09:19,54.84204433117111
2024-07-10 03:09:19,54.72756421066363
2024-07-10 03:09:19,53.7926696013985
2024-07-10 03:09:19,54.48251106639434
2024-07-10 03:09:20,54.75959638377832
2024-07-10 03:09:20,55.869580075685846
2024-07-10 03:09:20,57.39603200893023
2024-07-10 03:09:20,56.4104449748442
2024-07-10 03:09:20,57.38490060360772
2024-07-10 03:09:20,56.98925585896516
2024-07-10 03:09:20,56.17653384810547
2024-07-10 03:09:21,55.69487114366832
2024-07-10 03:09:21,54.13134359943489
2024-07-10 03:09:21,54.951542455704235
2024-07-10 03:09:21,53.87525544406919
2024-07-10 03:09:21,54.186974877952636
2024-07-10 03:09:21,55.68674508901445
2024-07-10 03:09:21,54.07800981551529
2024-07-10 03:09:22,54.91743192337671
2024-07-10 03:09:22,54.842831255364565
2024-07-10 03:09:22,54.91931329042889
2024-07-10 03:09:22,54.41992059108645
2024-07-10 03:09:22,54.31425941228778
2024-07-10 03:09:22,54.529075820988645
2024-07-10 03:09:22,54.441771232872746
2024-07-10 03:09:23,54.38056035620283
2024-07-10 03:09:23,54.84835304445661
2024-07-10 03:09:23,55.68732971513702
2024-07-10 03:09:23,54.86795926295755
2024-07-10 03:09:23,54.30451283722572
2024-07-10 03:09:23,54.48385348381064
2024-07-10 03:09:23,54.22800777271297
2024-07-10 03:09:24,53.62855139275456
2024-07-10 03:09:24,54.8382459732582
2024-07-10 03:09:24,54.442958843815425
2024-07-10 03:09:24,53.943978955925544
2024-07-10 03:09:24,53.84831428409761
2024-07-10 03:09:24,54.445631008527364
2024-07-10 03:09:24,54.761723414474694
2024-07-10 03:09:25,54.37520277268355
2024-07-10 03:09:25,54.56913995468301
2024-07-10 03:09:25,54.91377220328976
2024-07-10 03:09:25,54.52995669914579
2024-07-10 03:09:25,54.82308114552903
2024-07-10 03:09:25,53.823639089624336
2024-07-10 03:09:25,55.16402237828122
2024-07-10 03:09:26,56.22243693043124
2024-07-10 03:09:26,57.59998774490509
2024-07-10 03:09:26,55.22591084564294
2024-07-10 03:09:26,55.39457820293234
2024-07-10 03:09:26,55.38806576919387
2024-07-10 03:09:26,56.332426913286
2024-07-10 03:09:26,55.22041274391516
2024-07-10 03:09:26,56.8885898754169
2024-07-10 03:09:27,57.16858353419192
2024-07-10 03:09:27,57.49498448698193
