Date,Decibel
2024-07-15 00:00:23,45.4
2024-07-15 00:00:23,45.4
2024-07-15 00:00:23,45.4
2024-07-15 00:00:23,45.3
2024-07-15 00:00:23,45.3
2024-07-15 00:00:23,45.3
2024-07-15 00:00:23,45.4
2024-07-15 00:00:24,45.4
2024-07-15 00:00:24,45.5
2024-07-15 00:00:24,45.4
2024-07-15 00:00:24,45.5
2024-07-15 00:00:24,45.5
2024-07-15 00:00:24,45.4
2024-07-15 00:00:24,45.5
2024-07-15 00:00:25,45.4
2024-07-15 00:00:25,45.4
2024-07-15 00:00:25,45.5
2024-07-15 00:00:25,45.6
2024-07-15 00:00:25,45.4
2024-07-15 00:00:25,45.2
2024-07-15 00:00:25,45.4
2024-07-15 00:00:26,45.5
2024-07-15 00:00:26,45.3
2024-07-15 00:00:26,45.5
2024-07-15 00:00:26,45.5
2024-07-15 00:00:26,45.2
2024-07-15 00:00:26,45.3
2024-07-15 00:00:26,45.2
2024-07-15 00:00:27,45.4
2024-07-15 00:00:27,45.5
2024-07-15 00:00:27,45.4
2024-07-15 00:00:27,45.3
2024-07-15 00:00:27,45.4
2024-07-15 00:00:27,45.6
2024-07-15 00:00:27,45.4
2024-07-15 00:00:28,45.4
2024-07-15 00:00:28,45.4
2024-07-15 00:00:28,45.5
2024-07-15 00:00:28,45.3
2024-07-15 00:00:28,45.4
2024-07-15 00:00:28,45.3
2024-07-15 00:00:28,45.3
2024-07-15 00:00:29,45.2
2024-07-15 00:00:29,45.2
2024-07-15 00:00:29,45.3
2024-07-15 00:00:29,45.5
2024-07-15 00:00:29,45.4
2024-07-15 00:00:29,45.6
2024-07-15 00:00:29,45.4
2024-07-15 00:00:30,45.5
2024-07-15 00:00:30,45.4
2024-07-15 00:00:30,45.4
2024-07-15 00:00:30,45.4
2024-07-15 00:00:30,45.5
2024-07-15 00:00:30,45.4
2024-07-15 00:00:30,45.5
2024-07-15 00:00:31,45.4
2024-07-15 00:00:31,45.5
2024-07-15 00:00:31,45.5
2024-07-15 00:00:31,45.3
2024-07-15 00:00:31,45.4
2024-07-15 00:00:31,45.4
2024-07-15 00:00:31,45.6
2024-07-15 00:00:31,45.5
2024-07-15 00:00:32,45.5
2024-07-15 00:00:32,45.2
2024-07-15 00:00:32,45.4
2024-07-15 00:00:32,45.5
2024-07-15 00:00:32,45.4
2024-07-15 00:00:32,45.4
2024-07-15 00:00:32,45.5
2024-07-15 00:00:33,45.3
2024-07-15 00:00:33,45.4
2024-07-15 00:00:33,45.3
2024-07-15 00:00:33,45.5
2024-07-15 00:00:33,45.3
2024-07-15 00:00:33,45.6
2024-07-15 00:00:33,45.2
2024-07-15 00:00:34,45.5
2024-07-15 00:00:34,45.3
2024-07-15 00:00:34,45.4
2024-07-15 00:00:34,45.3
2024-07-15 00:00:34,45.4
2024-07-15 00:00:34,45.5
2024-07-15 00:00:34,45.3
2024-07-15 00:00:35,45.3
2024-07-15 00:00:35,45.4
2024-07-15 00:00:35,45.4
2024-07-15 00:00:35,45.7
2024-07-15 00:00:35,45.4
2024-07-15 00:00:35,45.3
2024-07-15 00:00:35,45.3
2024-07-15 00:00:36,45.3
2024-07-15 00:00:36,45.4
2024-07-15 00:00:36,45.4
2024-07-15 00:00:36,45.6
2024-07-15 00:00:36,45.5
2024-07-15 00:00:36,45.5
2024-07-15 00:00:36,45.4
2024-07-15 00:00:37,45.4
2024-07-15 00:00:37,45.3
2024-07-15 00:00:37,45.4
2024-07-15 00:00:37,45.4
2024-07-15 00:00:37,45.4
2024-07-15 00:00:37,45.5
2024-07-15 00:00:37,45.5
2024-07-15 00:00:38,45.4
2024-07-15 00:00:38,45.4
2024-07-15 00:00:38,45.3
2024-07-15 00:00:38,45.5
2024-07-15 00:00:38,45.4
2024-07-15 00:00:38,45.5
2024-07-15 00:00:38,45.4
2024-07-15 00:00:39,45.3
2024-07-15 00:00:39,45.2
2024-07-15 00:00:39,45.2
2024-07-15 00:00:39,45.3
2024-07-15 00:00:39,45.3
2024-07-15 00:00:39,45.3
2024-07-15 00:00:39,45.3
2024-07-15 00:00:40,45.4
2024-07-15 00:00:40,45.4
2024-07-15 00:00:40,45.4
2024-07-15 00:00:40,45.3
2024-07-15 00:00:40,45.3
2024-07-15 00:00:40,45.5
2024-07-15 00:00:40,45.4
2024-07-15 00:00:41,45.3
2024-07-15 00:00:41,45.4
2024-07-15 00:00:41,45.4
2024-07-15 00:00:41,45.6
2024-07-15 00:00:41,45.5
2024-07-15 00:00:41,45.4
2024-07-15 00:00:41,45.2
2024-07-15 00:00:42,45.4
2024-07-15 00:00:42,45.3
2024-07-15 00:00:42,45.5
2024-07-15 00:00:42,45.4
2024-07-15 00:00:42,45.5
2024-07-15 00:00:42,45.3
2024-07-15 00:00:42,45.7
2024-07-15 00:00:43,45.3
2024-07-15 00:00:43,45.2
2024-07-15 00:00:43,45.5
2024-07-15 00:00:43,45.5
2024-07-15 00:00:43,45.5
2024-07-15 00:00:43,45.4
2024-07-15 00:00:43,45.3
2024-07-15 00:00:43,45.4
2024-07-15 00:00:44,45.4
2024-07-15 00:00:44,45.4
2024-07-15 00:00:44,45.5
2024-07-15 00:00:44,45.4
2024-07-15 00:00:44,45.5
2024-07-15 00:00:44,45.3
2024-07-15 00:00:44,45.4
2024-07-15 00:00:45,45.4
2024-07-15 00:00:45,45.4
2024-07-15 00:00:45,45.5
2024-07-15 00:00:45,45.5
2024-07-15 00:00:45,45.5
2024-07-15 00:00:45,45.4
2024-07-15 00:00:45,45.4
2024-07-15 00:00:46,45.3
2024-07-15 00:00:46,45.3
2024-07-15 00:00:46,45.3
2024-07-15 00:00:46,45.3
2024-07-15 00:00:46,45.4
2024-07-15 00:00:46,45.4
2024-07-15 00:00:46,45.3
2024-07-15 00:00:47,45.4
2024-07-15 00:00:47,45.3
2024-07-15 00:00:47,45.6
2024-07-15 00:00:47,45.5
2024-07-15 00:00:47,45.1
2024-07-15 00:00:47,45.4
2024-07-15 00:00:47,45.3
2024-07-15 00:00:48,45.4
2024-07-15 00:00:48,45.4
2024-07-15 00:00:48,45.5
2024-07-15 00:00:48,45.4
2024-07-15 00:00:48,45.2
2024-07-15 00:00:48,45.4
2024-07-15 00:00:48,45.5
2024-07-15 00:00:49,45.5
2024-07-15 00:00:49,45.4
2024-07-15 00:00:49,45.5
2024-07-15 00:00:49,45.5
2024-07-15 00:00:49,45.4
2024-07-15 00:00:49,45.4
2024-07-15 00:00:49,45.4
2024-07-15 00:00:50,45.4
2024-07-15 00:00:50,45.3
2024-07-15 00:00:50,45.5
2024-07-15 00:00:50,45.3
2024-07-15 00:00:50,45.5
2024-07-15 00:00:50,45.2
2024-07-15 00:00:50,45.3
2024-07-15 00:00:51,45.3
2024-07-15 00:00:51,45.3
2024-07-15 00:00:51,45.4
2024-07-15 00:00:51,45.5
2024-07-15 00:00:51,45.4
2024-07-15 00:00:51,45.4
2024-07-15 00:00:51,45.4
2024-07-15 00:00:52,45.4
2024-07-15 00:00:52,45.4
2024-07-15 00:00:52,45.4
2024-07-15 00:00:52,45.4
2024-07-15 00:00:52,45.4
2024-07-15 00:00:52,45.5
2024-07-15 00:00:52,45.4
2024-07-15 00:00:52,45.4
2024-07-15 00:00:53,45.4
2024-07-15 00:00:53,45.3
2024-07-15 00:00:53,45.3
2024-07-15 00:00:53,45.2
2024-07-15 00:00:53,45.3
2024-07-15 00:00:53,45.4
2024-07-15 00:00:53,45.4
2024-07-15 00:00:54,45.4
2024-07-15 00:00:54,45.4
2024-07-15 00:00:54,45.4
2024-07-15 00:00:54,45.3
2024-07-15 00:00:54,45.3
2024-07-15 00:00:54,45.2
2024-07-15 00:00:54,45.2
2024-07-15 00:00:55,45.3
2024-07-15 00:00:55,45.5
2024-07-15 00:00:55,45.4
2024-07-15 00:00:55,45.2
2024-07-15 00:00:55,45.4
2024-07-15 00:00:55,45.4
2024-07-15 00:00:55,45.4
2024-07-15 00:00:55,45.3
2024-07-15 00:00:56,45.4
2024-07-15 00:00:56,45.5
2024-07-15 00:00:56,45.4
2024-07-15 00:00:56,45.2
2024-07-15 00:00:56,45.4
2024-07-15 00:00:56,45.2
2024-07-15 00:00:56,45.6
2024-07-15 00:00:57,45.4
2024-07-15 00:00:57,45.5
2024-07-15 00:00:57,45.4
2024-07-15 00:00:57,45.2
2024-07-15 00:00:57,45.4
2024-07-15 00:00:57,45.4
2024-07-15 00:00:57,45.4
2024-07-15 00:00:58,45.4
2024-07-15 00:00:58,45.5
2024-07-15 00:00:58,45.5
2024-07-15 00:00:58,45.4
2024-07-15 00:00:58,45.3
2024-07-15 00:00:58,45.4
2024-07-15 00:00:58,45.3
2024-07-15 00:00:59,45.4
2024-07-15 00:00:59,45.5
2024-07-15 00:00:59,45.5
2024-07-15 00:00:59,45.4
2024-07-15 00:00:59,45.4
2024-07-15 00:00:59,45.4
2024-07-15 00:00:59,45.4
2024-07-15 00:01:00,45.4
2024-07-15 00:01:00,45.2
2024-07-15 00:01:00,45.3
2024-07-15 00:01:00,45.2
2024-07-15 00:01:00,45.3
2024-07-15 00:01:00,45.3
2024-07-15 00:01:00,45.4
2024-07-15 00:01:01,45.3
2024-07-15 00:01:01,45.5
2024-07-15 00:01:01,45.5
2024-07-15 00:01:01,45.5
2024-07-15 00:01:01,45.5
2024-07-15 00:01:01,45.5
2024-07-15 00:01:01,45.5
2024-07-15 00:01:02,45.4
2024-07-15 00:01:02,45.4
2024-07-15 00:01:02,45.6
2024-07-15 00:01:02,45.5
2024-07-15 00:01:02,45.5
2024-07-15 00:01:02,45.4
2024-07-15 00:01:02,45.5
2024-07-15 00:01:03,45.5
2024-07-15 00:01:03,45.4
2024-07-15 00:01:03,45.3
2024-07-15 00:01:03,45.4
2024-07-15 00:01:03,45.3
2024-07-15 00:01:03,45.5
2024-07-15 00:01:03,45.5
2024-07-15 00:01:04,45.6
2024-07-15 00:01:04,45.2
2024-07-15 00:01:04,45.3
2024-07-15 00:01:04,45.4
2024-07-15 00:01:04,45.5
2024-07-15 00:01:04,45.5
2024-07-15 00:01:04,45.4
2024-07-15 00:01:05,45.4
2024-07-15 00:01:05,45.2
2024-07-15 00:01:05,45.4
2024-07-15 00:01:05,45.3
2024-07-15 00:01:05,45.6
2024-07-15 00:01:05,45.4
2024-07-15 00:01:05,45.6
2024-07-15 00:01:06,45.4
2024-07-15 00:01:06,45.3
2024-07-15 00:01:06,45.4
2024-07-15 00:01:06,45.4
2024-07-15 00:01:06,45.5
2024-07-15 00:01:06,45.4
2024-07-15 00:01:06,45.4
2024-07-15 00:01:07,45.5
2024-07-15 00:01:07,45.5
2024-07-15 00:01:07,45.4
2024-07-15 00:01:07,45.4
2024-07-15 00:01:07,45.4
2024-07-15 00:01:07,45.5
2024-07-15 00:01:07,45.4
2024-07-15 00:01:08,45.3
2024-07-15 00:01:08,45.3
2024-07-15 00:01:08,45.4
2024-07-15 00:01:08,45.3
2024-07-15 00:01:08,45.3
2024-07-15 00:01:08,45.3
2024-07-15 00:01:08,45.4
2024-07-15 00:01:08,45.4
2024-07-15 00:01:09,45.4
2024-07-15 00:01:09,45.4
2024-07-15 00:01:09,45.3
2024-07-15 00:01:09,45.3
2024-07-15 00:01:09,45.3
2024-07-15 00:01:09,45.2
2024-07-15 00:01:09,45.3
2024-07-15 00:01:10,45.2
2024-07-15 00:01:10,45.2
2024-07-15 00:01:10,45.4
2024-07-15 00:01:10,45.4
2024-07-15 00:01:10,45.0
2024-07-15 00:01:10,45.5
2024-07-15 00:01:10,45.6
2024-07-15 00:01:11,45.1
2024-07-15 00:01:11,45.6
2024-07-15 00:01:11,45.3
2024-07-15 00:01:11,45.3
2024-07-15 00:01:11,45.4
2024-07-15 00:01:11,45.4
2024-07-15 00:01:11,45.4
2024-07-15 00:01:12,45.7
2024-07-15 00:01:12,45.3
2024-07-15 00:01:12,45.3
2024-07-15 00:01:12,45.2
2024-07-15 00:01:12,45.4
2024-07-15 00:01:12,45.4
2024-07-15 00:01:12,45.4
2024-07-15 00:01:13,45.5
2024-07-15 00:01:13,45.2
2024-07-15 00:01:13,45.4
2024-07-15 00:01:13,45.2
2024-07-15 00:01:13,45.3
2024-07-15 00:01:13,45.5
2024-07-15 00:01:13,45.6
2024-07-15 00:01:14,45.3
2024-07-15 00:01:14,45.5
2024-07-15 00:01:14,45.4
2024-07-15 00:01:14,45.3
2024-07-15 00:01:14,45.3
2024-07-15 00:01:14,45.5
2024-07-15 00:01:14,45.4
2024-07-15 00:01:15,45.4
2024-07-15 00:01:15,45.5
2024-07-15 00:01:15,45.5
2024-07-15 00:01:15,45.3
2024-07-15 00:01:15,45.3
2024-07-15 00:01:15,45.3
2024-07-15 00:01:15,45.2
2024-07-15 00:01:16,45.3
2024-07-15 00:01:16,45.3
2024-07-15 00:01:16,45.4
2024-07-15 00:01:16,45.4
2024-07-15 00:01:16,45.4
2024-07-15 00:01:16,45.5
2024-07-15 00:01:16,45.4
2024-07-15 00:01:17,45.4
2024-07-15 00:01:17,45.4
2024-07-15 00:01:17,45.4
2024-07-15 00:01:17,45.5
2024-07-15 00:01:17,45.4
2024-07-15 00:01:17,45.5
2024-07-15 00:01:17,45.4
2024-07-15 00:01:18,45.4
2024-07-15 00:01:18,45.3
2024-07-15 00:01:18,45.4
2024-07-15 00:01:18,45.6
2024-07-15 00:01:18,45.7
2024-07-15 00:01:18,45.2
2024-07-15 00:01:18,45.4
2024-07-15 00:01:19,45.4
2024-07-15 00:01:19,45.5
2024-07-15 00:01:19,45.6
2024-07-15 00:01:19,45.4
2024-07-15 00:01:19,45.2
2024-07-15 00:01:19,45.6
2024-07-15 00:01:19,45.4
2024-07-15 00:01:20,45.4
2024-07-15 00:01:20,45.4
2024-07-15 00:01:20,45.5
2024-07-15 00:01:20,45.4
2024-07-15 00:01:20,45.5
2024-07-15 00:01:20,45.2
2024-07-15 00:01:20,45.5
2024-07-15 00:01:20,45.5
2024-07-15 00:01:21,45.4
2024-07-15 00:01:21,45.2
2024-07-15 00:01:21,45.5
2024-07-15 00:01:21,45.3
2024-07-15 00:01:21,45.4
2024-07-15 00:01:21,45.5
2024-07-15 00:01:21,45.2
2024-07-15 00:01:22,45.2
2024-07-15 00:01:22,45.3
2024-07-15 00:01:22,45.4
2024-07-15 00:01:22,45.3
2024-07-15 00:01:22,45.4
2024-07-15 00:01:22,45.4
2024-07-15 00:01:22,45.5
2024-07-15 00:01:23,45.5
2024-07-15 00:01:23,45.6
2024-07-15 00:01:23,45.5
2024-07-15 00:01:23,45.4
2024-07-15 00:01:23,45.3
2024-07-15 00:01:23,45.4
2024-07-15 00:01:23,45.6
2024-07-15 00:01:24,45.4
2024-07-15 00:01:24,45.5
2024-07-15 00:01:24,45.5
2024-07-15 00:01:24,45.5
2024-07-15 00:01:24,45.6
2024-07-15 00:01:24,45.5
2024-07-15 00:01:24,45.5
2024-07-15 00:01:25,45.4
2024-07-15 00:01:25,45.5
2024-07-15 00:01:25,45.4
2024-07-15 00:01:25,45.4
2024-07-15 00:01:25,45.4
2024-07-15 00:01:25,45.5
2024-07-15 00:01:25,45.6
2024-07-15 00:01:26,45.4
2024-07-15 00:01:26,45.6
2024-07-15 00:01:26,45.5
2024-07-15 00:01:26,45.5
2024-07-15 00:01:26,45.5
2024-07-15 00:01:26,45.6
2024-07-15 00:01:26,45.4
2024-07-15 00:01:27,45.6
2024-07-15 00:01:27,45.3
2024-07-15 00:01:27,45.4
2024-07-15 00:01:27,45.4
2024-07-15 00:01:27,45.5
2024-07-15 00:01:27,45.6
2024-07-15 00:01:27,45.5
2024-07-15 00:01:28,45.4
2024-07-15 00:01:28,45.4
2024-07-15 00:01:28,45.5
2024-07-15 00:01:28,45.5
2024-07-15 00:01:28,45.7
2024-07-15 00:01:28,45.3
2024-07-15 00:01:28,45.4
2024-07-15 00:01:29,45.4
2024-07-15 00:01:29,45.4
2024-07-15 00:01:29,45.4
2024-07-15 00:01:29,45.5
2024-07-15 00:01:29,45.5
2024-07-15 00:01:29,45.5
2024-07-15 00:01:29,45.4
2024-07-15 00:01:30,45.4
2024-07-15 00:01:30,45.4
2024-07-15 00:01:30,45.6
2024-07-15 00:01:30,45.5
2024-07-15 00:01:30,45.5
2024-07-15 00:01:30,45.5
2024-07-15 00:01:30,45.6
2024-07-15 00:01:31,45.4
2024-07-15 00:01:31,45.6
2024-07-15 00:01:31,45.5
2024-07-15 00:01:31,45.5
2024-07-15 00:01:31,45.4
2024-07-15 00:01:31,45.4
2024-07-15 00:01:31,45.3
2024-07-15 00:01:32,45.4
2024-07-15 00:01:32,45.4
2024-07-15 00:01:32,45.5
2024-07-15 00:01:32,45.6
2024-07-15 00:01:32,45.5
2024-07-15 00:01:32,45.4
2024-07-15 00:01:32,45.6
2024-07-15 00:01:32,45.5
2024-07-15 00:01:33,45.6
2024-07-15 00:01:33,45.6
2024-07-15 00:01:33,45.5
2024-07-15 00:01:33,45.5
2024-07-15 00:01:33,45.4
2024-07-15 00:01:33,45.3
2024-07-15 00:01:33,45.6
2024-07-15 00:01:33,45.6
2024-07-15 00:01:34,45.1
2024-07-15 00:01:34,45.6
2024-07-15 00:01:34,45.3
2024-07-15 00:01:34,45.4
2024-07-15 00:01:34,45.4
2024-07-15 00:01:34,45.4
2024-07-15 00:01:34,45.5
2024-07-15 00:01:35,45.5
2024-07-15 00:01:35,45.3
2024-07-15 00:01:35,45.3
2024-07-15 00:01:35,45.3
2024-07-15 00:01:35,45.4
2024-07-15 00:01:35,45.6
2024-07-15 00:01:35,45.5
2024-07-15 00:01:36,45.3
2024-07-15 00:01:36,45.3
2024-07-15 00:01:36,45.5
2024-07-15 00:01:36,45.4
2024-07-15 00:01:36,45.5
2024-07-15 00:01:36,45.5
2024-07-15 00:01:36,45.4
2024-07-15 00:01:37,45.5
2024-07-15 00:01:37,45.4
2024-07-15 00:01:37,45.5
2024-07-15 00:01:37,45.5
2024-07-15 00:01:37,45.4
2024-07-15 00:01:37,45.4
2024-07-15 00:01:37,45.3
2024-07-15 00:01:38,45.4
2024-07-15 00:01:38,45.4
2024-07-15 00:01:38,45.6
2024-07-15 00:01:38,45.4
2024-07-15 00:01:38,45.4
2024-07-15 00:01:38,45.5
2024-07-15 00:01:38,45.4
2024-07-15 00:01:39,45.3
2024-07-15 00:01:39,45.3
2024-07-15 00:01:39,45.3
2024-07-15 00:01:39,45.2
2024-07-15 00:01:39,45.4
2024-07-15 00:01:39,45.5
2024-07-15 00:01:39,45.5
2024-07-15 00:01:40,45.5
2024-07-15 00:01:40,45.5
2024-07-15 00:01:40,45.5
2024-07-15 00:01:40,45.4
2024-07-15 00:01:40,45.5
2024-07-15 00:01:40,45.5
2024-07-15 00:01:40,45.5
2024-07-15 00:01:41,45.5
2024-07-15 00:01:41,45.5
2024-07-15 00:01:41,45.6
2024-07-15 00:01:41,45.5
2024-07-15 00:01:41,45.3
2024-07-15 00:01:41,45.5
2024-07-15 00:01:41,45.4
2024-07-15 00:01:42,45.3
2024-07-15 00:01:42,45.5
2024-07-15 00:01:42,45.5
2024-07-15 00:01:42,45.5
2024-07-15 00:01:42,45.5
2024-07-15 00:01:42,45.3
2024-07-15 00:01:42,45.5
2024-07-15 00:01:43,45.6
2024-07-15 00:01:43,45.4
2024-07-15 00:01:43,45.5
2024-07-15 00:01:43,45.4
2024-07-15 00:01:43,45.6
2024-07-15 00:01:43,45.5
2024-07-15 00:01:43,45.3
2024-07-15 00:01:44,45.3
2024-07-15 00:01:44,45.5
2024-07-15 00:01:44,45.6
2024-07-15 00:01:44,45.5
2024-07-15 00:01:44,45.6
2024-07-15 00:01:44,45.5
2024-07-15 00:01:44,45.5
2024-07-15 00:01:44,45.6
2024-07-15 00:01:45,45.5
2024-07-15 00:01:45,45.5
2024-07-15 00:01:45,45.4
2024-07-15 00:01:45,45.4
2024-07-15 00:01:45,45.6
2024-07-15 00:01:45,45.5
2024-07-15 00:01:45,45.5
2024-07-15 00:01:46,45.5
2024-07-15 00:01:46,45.6
2024-07-15 00:01:46,45.6
2024-07-15 00:01:46,45.6
2024-07-15 00:01:46,45.4
2024-07-15 00:01:46,45.5
2024-07-15 00:01:46,45.4
2024-07-15 00:01:47,45.5
2024-07-15 00:01:47,45.4
2024-07-15 00:01:47,45.5
2024-07-15 00:01:47,45.4
2024-07-15 00:01:47,45.4
2024-07-15 00:01:47,45.3
2024-07-15 00:01:47,45.4
2024-07-15 00:01:48,45.3
2024-07-15 00:01:48,45.5
2024-07-15 00:01:48,45.5
2024-07-15 00:01:48,45.6
2024-07-15 00:01:48,45.5
2024-07-15 00:01:48,45.5
2024-07-15 00:01:48,45.4
2024-07-15 00:01:49,45.5
2024-07-15 00:01:49,45.6
2024-07-15 00:01:49,45.4
2024-07-15 00:01:49,45.4
2024-07-15 00:01:49,45.5
2024-07-15 00:01:49,45.7
2024-07-15 00:01:49,45.5
2024-07-15 00:01:50,45.4
2024-07-15 00:01:50,45.5
2024-07-15 00:01:50,45.4
2024-07-15 00:01:50,45.4
2024-07-15 00:01:50,45.5
2024-07-15 00:01:50,45.3
2024-07-15 00:01:50,45.5
2024-07-15 00:01:51,45.5
2024-07-15 00:01:51,45.5
2024-07-15 00:01:51,45.6
2024-07-15 00:01:51,45.4
2024-07-15 00:01:51,45.4
2024-07-15 00:01:51,45.4
2024-07-15 00:01:51,45.7
2024-07-15 00:01:52,45.3
2024-07-15 00:01:52,45.5
2024-07-15 00:01:52,45.4
2024-07-15 00:01:52,45.5
2024-07-15 00:01:52,45.5
2024-07-15 00:01:52,45.5
2024-07-15 00:01:52,45.5
2024-07-15 00:01:53,45.4
2024-07-15 00:01:53,45.4
2024-07-15 00:01:53,45.6
2024-07-15 00:01:53,45.4
2024-07-15 00:01:53,45.5
2024-07-15 00:01:53,45.5
2024-07-15 00:01:53,45.6
2024-07-15 00:01:54,45.5
2024-07-15 00:01:54,45.5
2024-07-15 00:01:54,45.5
2024-07-15 00:01:54,45.4
2024-07-15 00:01:54,45.4
2024-07-15 00:01:54,45.5
2024-07-15 00:01:54,45.6
2024-07-15 00:01:55,45.5
2024-07-15 00:01:55,45.6
2024-07-15 00:01:55,45.5
2024-07-15 00:01:55,45.5
2024-07-15 00:01:55,45.4
