Date,Decibel
2024-07-10 11:48:30,54.9
2024-07-10 11:48:30,55.1
2024-07-10 11:48:30,54.3
2024-07-10 11:48:31,54.6
2024-07-10 11:48:31,54.2
2024-07-10 11:48:31,54.2
2024-07-10 11:48:31,54.0
2024-07-10 11:48:31,54.2
2024-07-10 11:48:31,54.1
2024-07-10 11:48:31,53.7
2024-07-10 11:48:32,54.3
2024-07-10 11:48:32,54.1
2024-07-10 11:48:32,53.6
2024-07-10 11:48:32,53.6
2024-07-10 11:48:32,53.4
2024-07-10 11:48:32,53.1
2024-07-10 11:48:32,53.6
2024-07-10 11:48:33,53.7
2024-07-10 11:48:33,53.9
2024-07-10 11:48:33,54.0
2024-07-10 11:48:33,53.9
2024-07-10 11:48:33,53.3
2024-07-10 11:48:33,54.7
2024-07-10 11:48:33,52.9
2024-07-10 11:48:34,54.0
2024-07-10 11:48:34,53.6
2024-07-10 11:48:34,53.9
2024-07-10 11:48:34,54.3
2024-07-10 11:48:34,54.1
2024-07-10 11:48:34,54.5
2024-07-10 11:48:34,55.0
2024-07-10 11:48:35,54.6
2024-07-10 11:48:35,53.9
2024-07-10 11:48:35,53.6
2024-07-10 11:48:35,54.6
2024-07-10 11:48:35,54.0
2024-07-10 11:48:35,54.2
2024-07-10 11:48:35,54.4
2024-07-10 11:48:36,53.7
2024-07-10 11:48:36,54.0
2024-07-10 11:48:36,53.8
2024-07-10 11:48:36,54.0
2024-07-10 11:48:36,53.6
2024-07-10 11:48:36,54.4
2024-07-10 11:48:36,54.9
2024-07-10 11:48:37,53.4
2024-07-10 11:48:37,54.2
2024-07-10 11:48:37,54.3
2024-07-10 11:48:37,54.2
2024-07-10 11:48:37,54.5
2024-07-10 11:48:37,53.9
2024-07-10 11:48:37,53.3
2024-07-10 11:48:37,54.0
2024-07-10 11:48:38,54.5
2024-07-10 11:48:38,54.4
2024-07-10 11:48:38,54.7
2024-07-10 11:48:38,54.5
2024-07-10 11:48:38,54.7
2024-07-10 11:48:38,53.7
2024-07-10 11:48:38,53.1
2024-07-10 11:48:39,54.2
2024-07-10 11:48:39,53.5
2024-07-10 11:48:39,54.4
2024-07-10 11:48:39,54.5
2024-07-10 11:48:39,52.8
2024-07-10 11:48:39,54.5
2024-07-10 11:48:39,54.0
2024-07-10 11:48:40,53.6
2024-07-10 11:48:40,53.5
2024-07-10 11:48:40,54.2
2024-07-10 11:48:40,54.1
2024-07-10 11:48:40,54.7
2024-07-10 11:48:40,55.5
2024-07-10 11:48:40,54.8
2024-07-10 11:48:41,53.7
2024-07-10 11:48:41,53.1
2024-07-10 11:48:41,54.5
2024-07-10 11:48:41,54.0
2024-07-10 11:48:41,54.4
2024-07-10 11:48:41,52.6
2024-07-10 11:48:41,54.0
2024-07-10 11:48:41,54.2
2024-07-10 11:48:42,54.4
2024-07-10 11:48:42,53.8
2024-07-10 11:48:42,54.3
2024-07-10 11:48:42,54.7
2024-07-10 11:48:42,53.0
2024-07-10 11:48:42,54.3
2024-07-10 11:48:42,54.2
2024-07-10 11:48:43,54.3
2024-07-10 11:48:43,53.8
2024-07-10 11:48:43,54.5
2024-07-10 11:48:43,53.6
2024-07-10 11:48:43,54.0
2024-07-10 11:48:43,54.2
2024-07-10 11:48:43,53.8
2024-07-10 11:48:44,53.6
2024-07-10 11:48:44,53.6
2024-07-10 11:48:44,54.4
2024-07-10 11:48:44,54.0
2024-07-10 11:48:44,54.0
2024-07-10 11:48:44,54.3
2024-07-10 11:48:44,54.7
2024-07-10 11:48:45,54.1
2024-07-10 11:48:45,54.4
2024-07-10 11:48:45,54.7
2024-07-10 11:48:45,53.6
2024-07-10 11:48:45,53.8
2024-07-10 11:48:45,53.6
2024-07-10 11:48:45,55.2
2024-07-10 11:48:46,54.4
2024-07-10 11:48:46,53.4
2024-07-10 11:48:46,54.2
2024-07-10 11:48:46,54.4
2024-07-10 11:48:46,54.2
2024-07-10 11:48:46,54.2
2024-07-10 11:48:46,53.8
2024-07-10 11:48:47,54.0
2024-07-10 11:48:47,53.4
2024-07-10 11:48:47,53.8
2024-07-10 11:48:47,54.7
2024-07-10 11:48:47,54.8
2024-07-10 11:48:47,54.7
2024-07-10 11:48:47,54.8
2024-07-10 11:48:48,54.5
2024-07-10 11:48:48,54.7
2024-07-10 11:48:48,55.3
2024-07-10 11:48:48,54.5
2024-07-10 11:48:48,54.1
2024-07-10 11:48:48,53.1
2024-07-10 11:48:48,54.4
2024-07-10 11:48:49,54.1
2024-07-10 11:48:49,54.0
2024-07-10 11:48:49,54.0
2024-07-10 11:48:49,54.2
2024-07-10 11:48:49,53.1
2024-07-10 11:48:49,53.7
2024-07-10 11:48:49,54.9
2024-07-10 11:48:50,53.7
2024-07-10 11:48:50,53.3
2024-07-10 11:48:50,53.9
2024-07-10 11:48:50,53.9
2024-07-10 11:48:50,54.6
2024-07-10 11:48:50,54.4
2024-07-10 11:48:50,55.2
2024-07-10 11:48:51,54.8
2024-07-10 11:48:51,54.5
2024-07-10 11:48:51,53.9
2024-07-10 11:48:51,53.0
2024-07-10 11:48:51,54.0
2024-07-10 11:48:51,53.6
2024-07-10 11:48:51,53.5
2024-07-10 11:48:52,54.1
2024-07-10 11:48:52,53.4
2024-07-10 11:48:52,54.7
2024-07-10 11:48:52,54.2
2024-07-10 11:48:52,54.2
2024-07-10 11:48:52,54.3
2024-07-10 11:48:52,54.7
2024-07-10 11:48:53,54.2
2024-07-10 11:48:53,53.5
2024-07-10 11:48:53,53.9
2024-07-10 11:48:53,53.6
2024-07-10 11:48:53,53.3
2024-07-10 11:48:53,53.5
2024-07-10 11:48:53,53.5
2024-07-10 11:48:53,54.3
2024-07-10 11:48:54,54.0
2024-07-10 11:48:54,53.7
2024-07-10 11:48:54,53.7
2024-07-10 11:48:54,54.2
2024-07-10 11:48:54,54.6
2024-07-10 11:48:54,54.0
2024-07-10 11:48:54,53.5
2024-07-10 11:48:55,54.4
2024-07-10 11:48:55,53.2
2024-07-10 11:48:55,54.6
2024-07-10 11:48:55,54.3
2024-07-10 11:48:55,54.2
2024-07-10 11:48:55,53.8
2024-07-10 11:48:55,54.0
2024-07-10 11:48:56,53.2
2024-07-10 11:48:56,54.0
2024-07-10 11:48:56,54.2
2024-07-10 11:48:56,54.0
2024-07-10 11:48:56,54.4
2024-07-10 11:48:56,53.8
2024-07-10 11:48:56,53.9
2024-07-10 11:48:57,53.9
2024-07-10 11:48:57,54.4
2024-07-10 11:48:57,54.2
2024-07-10 11:48:57,53.7
2024-07-10 11:48:57,53.2
2024-07-10 11:48:57,54.5
2024-07-10 11:48:57,53.9
2024-07-10 11:48:58,55.0
2024-07-10 11:48:58,54.0
2024-07-10 11:48:58,54.5
2024-07-10 11:48:58,53.9
2024-07-10 11:48:58,54.0
2024-07-10 11:48:58,54.3
2024-07-10 11:48:58,54.2
2024-07-10 11:48:59,54.4
2024-07-10 11:48:59,54.0
2024-07-10 11:48:59,53.7
2024-07-10 11:48:59,54.7
2024-07-10 11:48:59,53.4
2024-07-10 11:48:59,54.0
2024-07-10 11:48:59,55.1
2024-07-10 11:49:00,53.8
2024-07-10 11:49:00,53.7
2024-07-10 11:49:00,54.9
2024-07-10 11:49:00,54.5
2024-07-10 11:49:00,54.1
2024-07-10 11:49:00,54.5
2024-07-10 11:49:00,53.7
2024-07-10 11:49:01,54.6
2024-07-10 11:49:01,53.1
2024-07-10 11:49:01,54.7
2024-07-10 11:49:01,53.3
2024-07-10 11:49:01,53.7
2024-07-10 11:49:01,53.9
2024-07-10 11:49:01,54.0
2024-07-10 11:49:02,54.8
2024-07-10 11:49:02,53.7
2024-07-10 11:49:02,55.1
2024-07-10 11:49:02,54.5
2024-07-10 11:49:02,54.4
2024-07-10 11:49:02,53.6
2024-07-10 11:49:02,54.0
2024-07-10 11:49:03,54.3
2024-07-10 11:49:03,54.1
2024-07-10 11:49:03,53.8
2024-07-10 11:49:03,54.7
2024-07-10 11:49:03,54.3
2024-07-10 11:49:03,54.8
2024-07-10 11:49:03,54.1
2024-07-10 11:49:04,54.5
2024-07-10 11:49:04,54.4
2024-07-10 11:49:04,53.9
2024-07-10 11:49:04,53.6
2024-07-10 11:49:04,53.4
2024-07-10 11:49:04,54.5
2024-07-10 11:49:04,54.2
2024-07-10 11:49:05,53.9
2024-07-10 11:49:05,54.3
2024-07-10 11:49:05,54.6
2024-07-10 11:49:05,54.2
2024-07-10 11:49:05,53.5
2024-07-10 11:49:05,54.1
2024-07-10 11:49:05,53.4
2024-07-10 11:49:05,54.0
2024-07-10 11:49:06,54.7
2024-07-10 11:49:06,55.1
2024-07-10 11:49:06,54.1
2024-07-10 11:49:06,54.2
2024-07-10 11:49:06,53.8
2024-07-10 11:49:06,54.3
2024-07-10 11:49:06,54.6
2024-07-10 11:49:07,54.0
2024-07-10 11:49:07,54.4
2024-07-10 11:49:07,54.1
2024-07-10 11:49:07,54.7
2024-07-10 11:49:07,54.0
2024-07-10 11:49:07,54.4
2024-07-10 11:49:07,54.8
2024-07-10 11:49:08,54.2
2024-07-10 11:49:08,54.5
2024-07-10 11:49:08,54.0
2024-07-10 11:49:08,53.6
2024-07-10 11:49:08,53.9
2024-07-10 11:49:08,54.4
2024-07-10 11:49:08,54.4
2024-07-10 11:49:09,54.1
2024-07-10 11:49:09,54.1
2024-07-10 11:49:09,53.4
2024-07-10 11:49:09,53.5
2024-07-10 11:49:09,53.6
2024-07-10 11:49:09,55.1
2024-07-10 11:49:09,54.3
2024-07-10 11:49:09,54.1
2024-07-10 11:49:10,54.1
2024-07-10 11:49:10,54.0
2024-07-10 11:49:10,54.2
2024-07-10 11:49:10,54.1
2024-07-10 11:49:10,53.9
2024-07-10 11:49:10,54.6
2024-07-10 11:49:10,54.6
2024-07-10 11:49:11,54.3
2024-07-10 11:49:11,54.5
2024-07-10 11:49:11,54.7
2024-07-10 11:49:11,53.7
2024-07-10 11:49:11,53.5
2024-07-10 11:49:11,54.4
2024-07-10 11:49:11,54.0
2024-07-10 11:49:12,53.9
2024-07-10 11:49:12,54.2
2024-07-10 11:49:12,53.8
2024-07-10 11:49:12,54.8
2024-07-10 11:49:12,53.6
2024-07-10 11:49:12,54.4
2024-07-10 11:49:12,53.9
2024-07-10 11:49:13,53.2
2024-07-10 11:49:13,54.8
2024-07-10 11:49:13,54.2
2024-07-10 11:49:13,53.5
2024-07-10 11:49:13,55.1
2024-07-10 11:49:13,54.7
2024-07-10 11:49:13,54.0
2024-07-10 11:49:14,53.6
2024-07-10 11:49:14,53.6
2024-07-10 11:49:14,53.5
2024-07-10 11:49:14,53.3
2024-07-10 11:49:14,54.6
2024-07-10 11:49:14,53.8
2024-07-10 11:49:14,54.2
2024-07-10 11:49:15,54.2
2024-07-10 11:49:15,54.0
2024-07-10 11:49:15,54.5
2024-07-10 11:49:15,54.4
2024-07-10 11:49:15,53.9
2024-07-10 11:49:15,54.8
2024-07-10 11:49:15,53.5
2024-07-10 11:49:16,54.6
2024-07-10 11:49:16,55.4
2024-07-10 11:49:16,54.9
2024-07-10 11:49:16,53.6
2024-07-10 11:49:16,53.8
2024-07-10 11:49:16,55.7
2024-07-10 11:54:09,54.1
2024-07-10 11:54:09,54.0
2024-07-10 11:54:09,54.0
2024-07-10 11:54:09,54.8
2024-07-10 11:54:09,54.2
2024-07-10 11:54:10,53.8
2024-07-10 11:54:10,54.6
2024-07-10 11:54:10,54.5
2024-07-10 11:54:10,54.2
2024-07-10 11:54:10,54.6
2024-07-10 11:54:10,54.4
2024-07-10 11:54:10,55.3
2024-07-10 11:54:11,54.4
2024-07-10 11:54:11,53.6
2024-07-10 11:54:11,54.2
2024-07-10 11:54:11,54.1
2024-07-10 11:54:11,53.9
2024-07-10 11:54:11,53.9
2024-07-10 11:54:11,54.6
2024-07-10 11:54:12,54.7
2024-07-10 11:54:12,54.4
2024-07-10 11:54:12,54.1
2024-07-10 11:54:12,54.5
2024-07-10 11:54:12,54.3
2024-07-10 11:54:12,55.0
2024-07-10 11:54:12,54.4
2024-07-10 11:54:13,54.1
2024-07-10 11:54:13,53.4
2024-07-10 11:54:13,54.1
2024-07-10 11:54:13,54.9
2024-07-10 11:54:13,54.5
2024-07-10 11:54:13,54.9
2024-07-10 11:54:13,53.7
2024-07-10 11:54:14,53.6
2024-07-10 11:54:14,55.4
2024-07-10 11:54:14,53.8
2024-07-10 11:54:14,53.9
2024-07-10 11:54:14,54.1
2024-07-10 11:54:14,54.7
2024-07-10 11:54:14,54.2
2024-07-10 11:54:15,53.7
2024-07-10 11:54:15,53.9
2024-07-10 11:54:15,53.9
2024-07-10 11:54:15,54.5
2024-07-10 11:54:15,53.8
2024-07-10 11:54:15,54.0
2024-07-10 11:54:15,54.1
2024-07-10 11:54:16,53.2
2024-07-10 11:54:16,54.4
2024-07-10 11:54:16,53.4
2024-07-10 11:54:16,54.0
2024-07-10 11:54:16,54.4
2024-07-10 11:54:16,54.7
2024-07-10 11:54:16,54.6
2024-07-10 11:54:17,54.3
2024-07-10 11:54:17,53.6
2024-07-10 11:54:17,53.3
2024-07-10 11:54:17,53.3
2024-07-10 11:54:17,54.6
2024-07-10 11:54:17,53.7
2024-07-10 11:54:17,54.1
2024-07-10 11:54:18,53.6
2024-07-10 11:54:18,53.7
2024-07-10 11:54:18,54.6
2024-07-10 11:54:18,54.0
2024-07-10 11:54:18,54.4
2024-07-10 11:54:18,54.9
2024-07-10 11:54:18,54.7
2024-07-10 11:54:19,54.4
2024-07-10 11:54:19,54.2
2024-07-10 11:54:19,54.6
2024-07-10 11:54:19,53.5
2024-07-10 11:54:19,54.6
2024-07-10 11:54:19,54.5
2024-07-10 11:54:19,54.4
2024-07-10 11:54:20,54.1
2024-07-10 11:54:20,54.6
2024-07-10 11:54:20,54.1
2024-07-10 11:54:20,53.4
2024-07-10 11:54:20,55.0
2024-07-10 11:54:20,53.9
2024-07-10 11:54:20,54.5
2024-07-10 11:54:21,54.4
2024-07-10 11:54:21,54.1
2024-07-10 11:54:21,54.5
2024-07-10 11:54:21,54.2
2024-07-10 11:54:21,54.0
2024-07-10 11:54:21,53.3
2024-07-10 11:54:21,54.3
2024-07-10 11:54:21,54.5
2024-07-10 11:54:22,54.8
2024-07-10 11:54:22,54.4
2024-07-10 11:54:22,54.1
2024-07-10 11:54:22,53.8
2024-07-10 11:54:22,53.5
2024-07-10 11:54:22,53.8
2024-07-10 11:54:22,54.3
2024-07-10 11:54:23,53.3
2024-07-10 11:54:23,54.0
2024-07-10 11:54:23,53.6
2024-07-10 11:54:23,54.2
2024-07-10 11:54:23,54.5
2024-07-10 11:54:23,54.0
2024-07-10 11:54:23,54.1
2024-07-10 11:54:24,54.0
2024-07-10 11:54:24,54.3
2024-07-10 11:54:24,54.7
2024-07-10 11:54:24,54.3
2024-07-10 11:54:24,54.8
2024-07-10 11:54:24,54.2
2024-07-10 11:54:24,54.0
2024-07-10 11:54:25,54.1
2024-07-10 11:54:25,52.8
2024-07-10 11:54:25,53.6
2024-07-10 11:54:25,53.8
2024-07-10 11:54:25,55.6
2024-07-10 11:54:25,53.4
2024-07-10 11:54:25,54.7
2024-07-10 11:54:26,54.4
2024-07-10 11:54:26,54.8
2024-07-10 11:54:26,54.3
2024-07-10 11:54:26,54.9
2024-07-10 11:54:26,53.7
2024-07-10 11:54:26,54.3
2024-07-10 11:54:26,54.6
2024-07-10 11:54:27,57.7
2024-07-10 11:54:27,55.2
2024-07-10 11:54:27,54.3
2024-07-10 11:54:27,54.3
2024-07-10 11:54:27,54.1
2024-07-10 11:54:27,53.8
2024-07-10 11:54:27,53.8
2024-07-10 11:54:28,53.6
2024-07-10 11:54:28,54.1
2024-07-10 11:54:28,54.8
2024-07-10 11:54:28,54.6
2024-07-10 11:54:28,54.8
2024-07-10 11:54:28,53.4
2024-07-10 11:54:28,54.0
2024-07-10 11:54:29,55.7
2024-07-10 11:54:29,54.1
2024-07-10 11:54:29,54.0
2024-07-10 11:54:29,54.3
2024-07-10 11:54:29,54.5
2024-07-10 11:54:29,53.5
2024-07-10 11:54:29,55.0
2024-07-10 11:54:30,54.0
2024-07-10 11:54:30,54.5
2024-07-10 11:54:30,53.9
2024-07-10 11:54:30,53.2
2024-07-10 11:54:30,53.9
2024-07-10 11:54:30,53.6
2024-07-10 11:54:30,54.3
2024-07-10 11:54:31,53.8
2024-07-10 11:54:31,54.0
2024-07-10 11:54:31,54.1
2024-07-10 11:54:31,54.7
2024-07-10 11:54:31,53.6
2024-07-10 11:54:31,54.8
2024-07-10 11:54:31,53.9
2024-07-10 11:54:32,53.6
2024-07-10 11:54:32,53.9
2024-07-10 11:54:32,54.8
2024-07-10 11:54:32,53.8
2024-07-10 11:54:32,54.0
2024-07-10 11:54:32,54.2
2024-07-10 11:54:32,53.9
2024-07-10 11:54:33,53.8
2024-07-10 11:54:33,53.8
2024-07-10 11:54:33,53.6
2024-07-10 11:54:33,54.3
2024-07-10 11:54:33,53.9
2024-07-10 11:54:33,54.8
2024-07-10 11:54:33,54.8
2024-07-10 11:54:33,54.1
2024-07-10 11:54:34,54.6
2024-07-10 11:54:34,54.3
2024-07-10 11:54:34,54.0
2024-07-10 11:54:34,54.3
2024-07-10 11:54:34,53.5
2024-07-10 11:54:34,53.8
2024-07-10 11:54:34,54.6
2024-07-10 11:54:35,55.4
2024-07-10 11:54:35,55.8
2024-07-10 11:54:35,54.2
2024-07-10 11:54:35,54.6
2024-07-10 11:54:35,54.0
2024-07-10 11:54:35,54.8
2024-07-10 11:54:35,54.5
2024-07-10 11:54:36,54.4
2024-07-10 11:54:36,55.3
2024-07-10 11:54:36,54.3
2024-07-10 11:54:36,55.5
2024-07-10 11:54:36,54.5
2024-07-10 11:54:36,54.7
2024-07-10 11:54:36,54.0
2024-07-10 11:54:37,54.8
2024-07-10 11:54:37,54.1
2024-07-10 11:55:46,55.3
2024-07-10 11:55:46,54.4
2024-07-10 11:55:46,55.0
2024-07-10 11:55:46,55.0
2024-07-10 11:55:46,54.3
2024-07-10 11:55:46,54.1
2024-07-10 11:55:47,54.0
2024-07-10 11:55:47,53.5
2024-07-10 11:55:47,54.5
2024-07-10 11:55:47,53.8
2024-07-10 11:55:47,53.3
2024-07-10 11:55:47,53.7
2024-07-10 11:55:47,54.2
2024-07-10 11:55:48,54.0
2024-07-10 11:55:48,54.8
2024-07-10 11:55:48,54.1
2024-07-10 11:55:48,53.9
2024-07-10 11:55:48,56.0
2024-07-10 11:55:48,55.1
2024-07-10 11:55:48,54.7
2024-07-10 11:55:49,54.6
2024-07-10 11:55:49,54.3
2024-07-10 11:55:49,53.8
2024-07-10 11:55:49,53.4
2024-07-10 11:55:49,54.6
2024-07-10 11:55:49,54.6
2024-07-10 11:55:49,54.1
2024-07-10 11:55:50,53.9
2024-07-10 11:55:50,55.0
2024-07-10 11:55:50,54.8
2024-07-10 11:55:50,55.0
2024-07-10 11:55:50,55.2
2024-07-10 11:55:50,54.1
2024-07-10 11:55:50,53.7
2024-07-10 11:55:51,54.2
2024-07-10 11:55:51,54.8
2024-07-10 11:55:51,53.8
2024-07-10 11:55:51,55.1
2024-07-10 11:55:51,54.7
2024-07-10 11:55:51,53.9
2024-07-10 11:55:51,53.6
2024-07-10 11:55:52,53.4
2024-07-10 11:55:52,54.2
2024-07-10 11:55:52,54.1
2024-07-10 11:55:52,54.3
2024-07-10 11:55:52,54.5
2024-07-10 11:55:52,54.1
2024-07-10 11:55:52,54.4
2024-07-10 11:55:53,55.2
2024-07-10 11:55:53,53.5
2024-07-10 11:55:53,53.2
2024-07-10 11:55:53,54.1
2024-07-10 11:55:53,54.1
2024-07-10 11:55:53,53.9
2024-07-10 11:55:53,54.0
2024-07-10 11:55:54,54.6
2024-07-10 11:55:54,53.7
2024-07-10 11:55:54,54.1
2024-07-10 11:55:54,53.7
2024-07-10 11:55:54,53.5
2024-07-10 11:55:54,54.2
2024-07-10 11:55:54,54.1
2024-07-10 11:55:54,54.6
2024-07-10 11:55:55,54.5
2024-07-10 11:55:55,54.1
2024-07-10 11:55:55,54.3
2024-07-10 11:55:55,53.0
2024-07-10 11:55:55,54.2
2024-07-10 11:55:55,53.9
2024-07-10 11:55:55,53.9
2024-07-10 11:55:56,54.7
2024-07-10 11:55:56,58.3
2024-07-10 11:55:56,67.3
2024-07-10 11:55:56,58.4
2024-07-10 11:55:56,54.8
2024-07-10 11:55:56,54.7
2024-07-10 11:55:56,54.6
2024-07-10 11:55:57,54.1
2024-07-10 11:55:57,54.4
2024-07-10 11:55:57,56.8
2024-07-10 11:55:57,54.2
2024-07-10 11:55:57,54.5
2024-07-10 11:55:57,53.8
2024-07-10 11:55:57,53.4
2024-07-10 11:55:58,53.6
2024-07-10 11:55:58,54.3
2024-07-10 11:55:58,54.5
2024-07-10 11:55:58,54.3
2024-07-10 11:55:58,54.2
2024-07-10 11:55:58,54.0
2024-07-10 11:55:58,54.3
2024-07-10 11:55:59,54.1
2024-07-10 11:55:59,54.6
2024-07-10 11:55:59,54.5
2024-07-10 11:55:59,54.7
2024-07-10 11:55:59,53.7
2024-07-10 11:55:59,54.1
2024-07-10 11:55:59,54.6
2024-07-10 11:56:00,54.3
2024-07-10 11:56:00,54.9
2024-07-10 11:56:00,54.2
2024-07-10 11:56:00,53.7
2024-07-10 11:56:00,55.0
2024-07-10 11:56:00,54.3
2024-07-10 11:56:00,54.8
2024-07-10 11:56:01,55.6
2024-07-10 11:56:01,53.3
2024-07-10 11:56:01,53.7
2024-07-10 11:56:01,54.0
2024-07-10 11:56:01,54.2
2024-07-10 11:56:01,54.0
2024-07-10 11:56:01,54.8
2024-07-10 11:56:02,54.7
2024-07-10 11:56:02,54.3
2024-07-10 11:56:02,54.0
2024-07-10 11:56:02,55.0
2024-07-10 11:56:02,54.4
2024-07-10 11:56:02,54.6
2024-07-10 11:56:02,54.3
2024-07-10 11:56:03,53.2
2024-07-10 11:56:03,54.2
2024-07-10 11:56:03,53.7
2024-07-10 11:56:03,54.2
2024-07-10 11:56:03,54.1
2024-07-10 11:56:03,54.9
2024-07-10 11:56:03,54.4
2024-07-10 11:56:04,54.2
2024-07-10 11:56:04,54.0
2024-07-10 11:56:04,53.9
2024-07-10 11:56:04,54.6
2024-07-10 11:56:04,53.3
2024-07-10 11:56:04,56.1
2024-07-10 11:56:04,56.8
2024-07-10 11:56:05,54.0
2024-07-10 11:56:05,53.5
2024-07-10 11:56:05,53.7
2024-07-10 11:56:05,54.1
2024-07-10 11:56:05,54.7
2024-07-10 11:56:05,53.2
2024-07-10 11:56:05,54.1
2024-07-10 11:56:06,54.1
2024-07-10 11:56:06,60.8
2024-07-10 11:56:06,67.8
2024-07-10 11:56:06,54.4
2024-07-10 11:56:06,53.8
2024-07-10 11:56:06,54.0
2024-07-10 11:56:06,53.5
2024-07-10 11:56:06,54.3
2024-07-10 11:56:07,53.6
2024-07-10 11:56:07,54.2
2024-07-10 11:56:07,54.5
2024-07-10 11:56:07,53.4
2024-07-10 11:56:07,54.2
2024-07-10 11:56:07,54.0
2024-07-10 11:56:07,55.1
2024-07-10 11:56:08,54.0
2024-07-10 11:56:08,54.3
2024-07-10 11:56:08,54.1
2024-07-10 11:56:08,53.5
2024-07-10 11:56:08,53.4
2024-07-10 11:56:08,54.7
2024-07-10 11:56:08,54.4
2024-07-10 11:56:09,55.0
2024-07-10 11:56:09,54.2
2024-07-10 11:56:09,53.9
2024-07-10 11:56:09,54.9
2024-07-10 11:56:09,53.3
2024-07-10 11:56:09,53.8
2024-07-10 11:56:09,54.0
2024-07-10 11:56:10,55.7
2024-07-10 11:56:10,54.9
2024-07-10 11:56:10,53.3
2024-07-10 11:56:10,53.5
2024-07-10 11:56:10,54.6
2024-07-10 11:56:10,52.8
2024-07-10 11:56:10,54.1
2024-07-10 11:56:11,53.9
2024-07-10 11:56:11,54.4
