Date,Decibel
2024-07-16 00:00:00,70.0
2024-07-16 00:00:00,70.0
2024-07-16 00:00:00,70.0
2024-07-16 00:00:00,70.0
2024-07-16 00:00:00,70.0
2024-07-16 00:00:00,70.0
2024-07-16 00:00:00,70.0
2024-07-16 00:00:00,70.0
2024-07-16 00:00:01,70.0
2024-07-16 00:00:01,70.0
2024-07-16 00:00:01,70.0
2024-07-16 00:00:01,70.0
2024-07-16 00:00:01,70.0
2024-07-16 00:00:01,70.0
2024-07-16 00:00:01,70.0
2024-07-16 00:00:02,70.0
2024-07-16 00:00:02,70.0
2024-07-16 00:00:02,70.0
2024-07-16 00:00:02,70.0
2024-07-16 00:00:02,70.0
2024-07-16 00:00:02,70.0
2024-07-16 00:00:02,70.0
2024-07-16 00:00:03,70.0
2024-07-16 00:00:03,70.0
2024-07-16 00:00:03,70.0
2024-07-16 00:00:03,70.0
2024-07-16 00:00:03,70.0
2024-07-16 00:00:03,70.0
2024-07-16 00:00:03,70.0
2024-07-16 00:00:04,70.0
2024-07-16 00:00:04,70.0
2024-07-16 00:00:04,70.0
2024-07-16 00:00:04,70.0
2024-07-16 00:00:04,70.0
2024-07-16 00:00:04,70.0
2024-07-16 00:00:04,70.0
2024-07-16 00:00:05,70.0
2024-07-16 00:00:05,70.0
2024-07-16 00:00:05,70.0
2024-07-16 00:00:05,70.0
2024-07-16 00:00:05,70.0
2024-07-16 00:00:05,70.0
2024-07-16 00:00:05,70.0
2024-07-16 00:00:06,70.0
2024-07-16 00:00:06,70.0
2024-07-16 00:00:06,70.0
2024-07-16 00:00:06,70.0
2024-07-16 00:00:06,70.0
2024-07-16 00:00:06,70.0
2024-07-16 00:00:06,70.0
2024-07-16 00:00:07,70.0
2024-07-16 00:00:07,70.0
2024-07-16 00:00:07,70.0
2024-07-16 00:00:07,70.0
2024-07-16 00:00:07,70.0
2024-07-16 00:00:07,70.0
2024-07-16 00:00:07,70.0
2024-07-16 00:00:08,70.0
2024-07-16 00:00:08,70.0
2024-07-16 00:00:08,70.0
2024-07-16 00:00:08,70.0
2024-07-16 00:00:08,70.0
2024-07-16 00:00:08,70.0
2024-07-16 00:00:08,70.0
2024-07-16 00:00:09,70.0
2024-07-16 00:00:09,70.0
2024-07-16 00:00:09,70.0
2024-07-16 00:00:09,70.0
2024-07-16 00:00:09,70.0
2024-07-16 00:00:09,70.0
2024-07-16 00:00:09,70.0
2024-07-16 00:00:10,70.0
2024-07-16 00:00:10,70.0
2024-07-16 00:00:10,70.0
2024-07-16 00:00:10,70.0
2024-07-16 00:00:10,70.0
2024-07-16 00:00:10,70.0
2024-07-16 00:00:10,70.0
2024-07-16 00:00:11,70.0
2024-07-16 00:00:11,70.0
2024-07-16 00:00:11,70.0
2024-07-16 00:00:11,70.0
2024-07-16 00:00:11,70.0
2024-07-16 00:00:11,70.0
2024-07-16 00:00:11,70.0
2024-07-16 00:00:12,70.0
2024-07-16 00:00:12,70.0
2024-07-16 00:00:12,70.0
2024-07-16 00:00:12,70.0
2024-07-16 00:00:12,70.0
2024-07-16 00:00:12,70.0
2024-07-16 00:00:12,70.0
2024-07-16 00:00:12,70.0
2024-07-16 00:00:13,70.0
2024-07-16 00:00:13,70.0
2024-07-16 00:00:13,70.0
2024-07-16 00:00:13,70.0
2024-07-16 00:00:13,70.0
2024-07-16 00:00:13,70.0
2024-07-16 00:00:13,70.0
2024-07-16 00:00:14,70.0
2024-07-16 00:00:14,70.0
2024-07-16 00:00:14,70.0
2024-07-16 00:00:14,70.0
2024-07-16 00:00:14,70.0
2024-07-16 00:00:14,70.0
2024-07-16 00:00:14,70.0
2024-07-16 00:00:15,70.0
2024-07-16 00:00:15,70.0
2024-07-16 00:00:15,70.0
2024-07-16 00:00:15,70.0
2024-07-16 00:00:15,70.0
2024-07-16 00:00:15,70.0
2024-07-16 00:00:15,70.0
2024-07-16 00:00:16,70.0
2024-07-16 00:00:16,70.0
2024-07-16 00:00:16,70.0
2024-07-16 00:00:16,70.0
2024-07-16 00:00:16,70.0
2024-07-16 00:00:16,70.0
2024-07-16 00:00:16,70.0
2024-07-16 00:00:17,70.0
2024-07-16 00:00:17,70.0
2024-07-16 00:00:17,70.0
2024-07-16 00:00:17,70.0
2024-07-16 00:00:17,70.0
2024-07-16 00:00:17,70.0
2024-07-16 00:00:17,70.0
2024-07-16 00:00:18,70.0
2024-07-16 00:00:18,70.0
2024-07-16 00:00:18,70.0
2024-07-16 00:00:18,70.0
2024-07-16 00:00:18,70.0
2024-07-16 00:00:18,70.0
2024-07-16 00:00:18,70.0
2024-07-16 00:00:19,70.0
2024-07-16 00:00:19,70.0
2024-07-16 00:00:19,70.0
2024-07-16 00:00:19,70.0
2024-07-16 00:00:19,70.0
2024-07-16 00:00:19,70.0
2024-07-16 00:00:19,70.0
2024-07-16 00:00:20,70.0
2024-07-16 00:00:20,70.0
2024-07-16 00:00:20,70.0
2024-07-16 00:00:20,70.0
2024-07-16 00:00:20,70.0
2024-07-16 00:00:20,70.0
2024-07-16 00:00:20,70.0
2024-07-16 00:00:21,70.0
2024-07-16 00:00:21,70.0
2024-07-16 00:00:21,70.0
2024-07-16 00:00:21,70.0
2024-07-16 00:00:21,70.0
2024-07-16 00:00:21,70.0
2024-07-16 00:00:21,70.0
2024-07-16 00:00:22,70.0
2024-07-16 00:00:22,70.0
2024-07-16 00:00:22,70.0
2024-07-16 00:00:22,70.0
2024-07-16 00:00:22,70.0
2024-07-16 00:00:22,70.0
2024-07-16 00:00:22,70.0
2024-07-16 00:00:23,70.0
2024-07-16 00:00:23,70.0
2024-07-16 00:00:23,70.0
2024-07-16 00:00:23,70.0
2024-07-16 00:00:23,70.0
